CODIGO;MTRA01;MTRA03;MTRA04;MTRA06;MTRA07;MTRA081;MTRA082;MTRA083;MTRA084;MTRA085;MTRA086;MTRA087;MTRA09;MTRA091;MTRA10;MTRA101;MTRA102;MTRA111;MTRA112;MTRA113;MTRA114;MTRA12;MTRA16;MTRA161;MTRA17;MTRA181;MTRA182;MTRA183;MTRA184;MTRA185;MTRA186;MTRA187;MTRA188;MTRA19;MTRA1911;MTRA192;MTRA1912;MTRA193;MTRA1913;MTRA1914;MTRA1915;MTRA201;MTRA202;MTRA203;MTRA204;MTRA205;MTRA206;MTRA207;MTRA208;MTRA209;MTRA2010;MTRA21;MTRA221;MTRA222;MTRA223;MTRA224;MTRA23;MTRA231;MTRA24;MTRA25
3304300;Nao possui estrutura;;;;0;;;;;;;;0;;0 informou;0 informou;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
3304409;Setor subordinado a outra secretaria;Masculino;55;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3304508;Secretaria exclusiva;Masculino;52;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3304524;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
3304557;Secretaria exclusiva;Masculino;73;Doutorado;1;1;1;0;1;1;1;0;1;1;1;2013;Paritário;1;1;1;1;0 informou;0;;;1;1;0;1;1;1;1;;1;1;1;0;;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;1;1;1;0;1;1;1;1
3304607;Setor subordinado a outra secretaria;Masculino;46;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;0;1;0;1;0;0;0
3304706;Setor subordinado a outra secretaria;Masculino;40;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;1;;Parcialmente adaptada;;;;1;0;;1;1
3304755;Setor subordinado a outra secretaria;Masculino;56;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
3304805;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino medio incompleto;0;;;;;;;;0;;1;2011;Tem maior representação governamental;0;1;0;0;0 soube informar*;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;1
3304904;Secretaria exclusiva;Masculino;51;Especializacao;0;;;;;;;;1;O município 0 possui plano;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;1;;Parcialmente adaptada;0;0;1;0;1;1;1;1
3305000;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
3305109;Secretaria exclusiva;Masculino;64;Especializacao;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;1;1;1;0;;1;1;0;0;;0;0;0;1;1;0;0;1;1;0;1;0;;Parcialmente adaptada;1;0;0;0;1;1;0;0
3305133;Secretaria exclusiva;Masculino;52;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3305158;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;1;1;0;0;0;1;1;0;1;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3305208;Setor subordinado a outra secretaria;Masculino;63;Ensino superior completo;0;;;;;;;;0;;1;2003;Paritário;0;0;0;1;12;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Totalmente adaptada;0;0;1;0;1;1;0;1
3305307;Secretaria em conjunto com outras politicas setoriais;Masculino;38;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3305406;Secretaria exclusiva;Masculino;39;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;;Sem adaptacao;;;;;1;1;1;0
3305505;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino medio incompleto;0;;;;;;;;1;0;0;;;;;;;;1;0;0;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;0;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;1;1
3305554;Setor subordinado a outra secretaria;Masculino;64;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
3305604;Secretaria exclusiva;Masculino;46;Ensino medio completo;1;1;1;0;0;0;0;0;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;1;1;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3305703;Secretaria em conjunto com outras politicas setoriais;Masculino;61;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;1;1;0;1;1;1;1;1;;Parcialmente adaptada;1;0;0;0;1;0;0;0
3305752;Setor subordinado a outra secretaria;Masculino;71;Ensino superior completo;0;;;;;;;;0;;1;2011;Paritário;1;0;0;0;2;1;1;1;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
3305802;Setor subordinado a outra secretaria;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Totalmente adaptada;0;0;1;0;1;0;1;0
3305901;Secretaria exclusiva;Masculino;30;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;1;0;0;0;0;;;;;;;;;;1;Sem adaptacao;;;;;1;0;0;1
3306008;Secretaria exclusiva;Masculino;33;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;1;0;0;0;0;1;1;0;1;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
3306107;Setor subordinado a outra secretaria;Masculino;43;Ensino superior completo;0;;;;;;;;0;;1;2009;Tem maior representação da sociedade civil;1;1;0;1;15;1;1;1;0;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
3306156;Setor subordinado a outra secretaria;Masculino;50;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3306206;Secretaria em conjunto com outras politicas setoriais;Masculino;45;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
3306305;Orgao da administracao indireta;Masculino;52;Doutorado;0;;;;;;;;1;1;1;1993;0 informou;0 informou;0 informou;0 informou;0 informou;0;0;;;0;0;0;1;0;0;0;;1;0;;1;0;0;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
3500105;Setor subordinado a outra secretaria;Masculino;43;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;0;0;0;0;0;;Parcialmente adaptada;0;1;1;0;1;1;0;0
3500204;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3500303;Setor subordinado a outra secretaria;Masculino;39;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;1;0;;0;;0;1;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;;;;1;0;;0;0
3500402;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;0;0;0;0;0;0;1;0;;Totalmente adaptada;0;0;1;0;1;1;1;0
3500501;Secretaria em conjunto com outras politicas setoriais;Masculino;62;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Totalmente adaptada;0;0;1;0;1;0;0;0
3500550;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3500600;Secretaria em conjunto com outras politicas setoriais;Masculino;39;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;0;;0;1;0;1;1;1;1;1;1;1;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
3500709;Setor subordinado a outra secretaria;Masculino;44;Ensino superior incompleto;1;1;1;1;1;0;1;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;1;0;0;1;1;1;0
3500758;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3500808;Secretaria exclusiva;Masculino;38;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;;Parcialmente adaptada;0;1;0;0;0;;0;0
3500907;Secretaria exclusiva;Masculino;54;Ensino medio completo;1;1;0;0;0;0;1;0;1;1;1;2014;Paritário;0;0;0;1;0;0;;;0;0;0;0;0;1;0;;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3501004;Setor subordinado diretamente a chefia do Executivo;Masculino;46;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;0;;0;1;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;0;1;0;1;0;0;0
3501103;Setor subordinado diretamente a chefia do Executivo;Masculino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3501152;Secretaria exclusiva;Masculino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;0;0
3501202;Setor subordinado diretamente a chefia do Executivo;Masculino;53;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3501301;Setor subordinado a outra secretaria;Masculino;45;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3501400;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3501509;Setor subordinado diretamente a chefia do Executivo;Masculino;53;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3501608;Setor subordinado a outra secretaria;Masculino;65;Ensino superior completo;0;;;;;;;;0;;1;2016;Paritário;1;1;0;1;0;1;O fundo possui um conselho gestor próprio;1;0;0;0;1;0;0;0;;1;0;;1;1;0;0;0;1;0;0;1;1;1;0;0;0;;Parcialmente adaptada;0;1;0;0;1;0;1;1
3501707;Secretaria em conjunto com outras politicas setoriais;Masculino;56;Ensino medio incompleto;1;1;0;1;0;0;0;0;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;1;1;0;0;0;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
3501806;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3501905;Secretaria em conjunto com outras politicas setoriais;Feminino;55;Ensino superior completo;1;1;1;1;1;1;1;0;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;1;0;0;0;0;1;0;0;0;0;0;0;1;1;;Parcialmente adaptada;0;0;1;0;1;0;1;1
3502002;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3502101;Setor subordinado a outra secretaria;Masculino;61;Ensino superior completo;1;1;1;0;0;0;0;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;1;0;1;0;1;0;1;1;;Parcialmente adaptada;1;0;0;0;1;1;0;0
3502200;Setor subordinado a outra secretaria;Masculino;52;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
3502309;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3502408;Setor subordinado a outra secretaria;Masculino;57;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3502507;Setor subordinado a outra secretaria;Masculino;43;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;1;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3502606;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3502705;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;1;0;0;;Sem adaptacao;;;;;1;1;0;0
3502754;Setor subordinado a outra secretaria;Masculino;31;Ensino medio completo;1;0;1;0;0;0;1;0;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;0;1;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;0;0
3502804;Secretaria exclusiva;Masculino;56;Ensino superior completo;1;1;1;1;1;1;1;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;1;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;0;0;1;0;1;0;1;0
3502903;Secretaria em conjunto com outras politicas setoriais;Masculino;61;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
3503000;Secretaria exclusiva;Feminino;47;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3503109;Secretaria exclusiva;Masculino;75;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3503158;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3503208;Orgao da administracao indireta;Masculino;64;Especializacao;0;;;;;;;;0;;1;2000;Paritário;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;0;1;1;0;1;0;0;0;0;;Totalmente adaptada;0;0;1;0;1;0;1;0
3503307;Orgao da administracao indireta;Masculino;32;Especializacao;1;0;1;0;0;0;1;0;0;;1;2001;Tem maior representação governamental;0;1;0;0;12;0;;;0;0;1;1;0;1;0;;1;0;;0;;0;1;0;1;0;0;1;1;1;0;1;0;;Totalmente adaptada;0;0;1;0;0;;1;0
3503356;Setor subordinado a outra secretaria;Feminino;38;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;0;1;0;0;1;0;0;0;0;0;0;0;;Parcialmente adaptada;1;0;1;0;1;0;0;0
3503406;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
3503505;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3503604;Setor subordinado diretamente a chefia do Executivo;Masculino;46;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3503703;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3503802;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;1;1;0;0;0;1;0;0;0;1;0;0;0;0;;Totalmente adaptada;0;1;0;0;1;0;1;0
3503901;Setor subordinado a outra secretaria;Masculino;49;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;1;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
3503950;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3504008;Setor subordinado a outra secretaria;Masculino;41;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
3504107;Secretaria em conjunto com outras politicas setoriais;Masculino;32;Ensino superior completo;1;0;1;0;0;0;0;0;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;1;1;0;;Totalmente adaptada;0;0;1;0;1;0;0;0
3504206;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3504305;Setor subordinado diretamente a chefia do Executivo;Masculino;52;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;0;1;0;0;1;1;0;0;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;0;0;0
3504404;Secretaria em conjunto com outras politicas setoriais;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3504503;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino superior completo;0;;;;;;;;0;;1;2009;Paritário;1;1;0;0;14;0;;;0;0;1;0;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;0;0
3504602;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;1;1;1;1;1;1;1;1;;Sem adaptacao;;;;;1;1;0;0
3504701;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3504800;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3504909;Secretaria em conjunto com outras politicas setoriais;Masculino;32;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;1;1;0;0;0;1;0;0;0;1;1;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
3505005;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3505104;Setor subordinado diretamente a chefia do Executivo;Masculino;24;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
3505203;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;0;0;0
3505302;Secretaria em conjunto com outras politicas setoriais;Masculino;56;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;1;1;1;0;0;0;;Sem adaptacao;;;;;1;1;0;0
3505351;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3505401;Setor subordinado a outra secretaria;Masculino;66;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3505500;Setor subordinado a outra secretaria;Masculino;42;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;0;1;1
3505609;Setor subordinado diretamente a chefia do Executivo;Masculino;40;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;0;;1;0;0;;;;;;;;;;1;Parcialmente adaptada;0;0;1;0;1;1;0;0
3505708;Setor subordinado a outra secretaria;Feminino;59;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;1;0;0;;1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;;Totalmente adaptada;0;0;1;0;1;1;0;0
3505807;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;1;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;0;0;0
3505906;Setor subordinado a outra secretaria;Masculino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Totalmente adaptada;0;0;1;0;1;1;1;0
3506003;Orgao da administracao indireta;Masculino;62;Doutorado;1;1;1;1;0;0;1;0;0;;1;1991;Tem maior representação da sociedade civil;1;0;0;0;0;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;1;1;1;0;1;0;;Totalmente adaptada;0;0;1;0;1;0;1;0
3506102;Setor subordinado a outra secretaria;Masculino;60;Ensino superior completo;0;;;;;;;;1;0;1;2005;Paritário;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;Totalmente adaptada;0;0;1;0;1;0;0;0
3506201;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3506300;Secretaria exclusiva;Masculino;58;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
3506359;Setor subordinado a outra secretaria;Masculino;40;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;1;0
3506409;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
3506508;Setor subordinado a outra secretaria;Masculino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;1;0;;Parcialmente adaptada;0;1;1;0;1;1;1;1
3506607;Secretaria em conjunto com outras politicas setoriais;Masculino;53;Especializacao;0;;;;;;;;1;0;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3506706;Setor subordinado a outra secretaria;Masculino;45;Ensino superior incompleto;1;0;1;0;0;0;0;0;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;1;0;;0;;1;0;0;;;;;;;;;;1;Totalmente adaptada;0;1;0;0;1;1;0;0
3506805;Setor subordinado a outra secretaria;Feminino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;0;1;0;1;0;1;0
3506904;Setor subordinado a outra secretaria;Masculino;30;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
3507001;Setor subordinado a outra secretaria;Feminino;57;Especializacao;0;;;;;;;;0;;1;2011;Tem maior representação governamental;1;0;1;0;26;0;;;0;0;0;0;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;0;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
3507100;Setor subordinado a outra secretaria;Masculino;41;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;1;1;0;0;0;1;0;0;0;1;1;0;1;0;;Sem adaptacao;;;;;1;1;0;0
3507159;Secretaria em conjunto com outras politicas setoriais;Masculino;60;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;1;1;0;1;0;1;1;0;0;0;0;0;0;0;;Totalmente adaptada;1;0;0;0;1;1;0;0
